Author_id,Group,Gender,Group_member,If_winner,Event,Persistence
A_714,g_127,women,contender,0,0,16
A_715,g_127,women,contender,0,0,14
A_716,g_127,women,contender,0,0,14
A_717,g_127,women,contender,0,0,13
A_718,g_128,women,prizewinner,1,1,22
A_719,g_128,women,contender,0,1,21
A_720,g_128,women,contender,0,1,7
A_721,g_128,women,contender,0,1,9
A_722,g_128,women,contender,0,1,0
A_723,g_128,women,contender,0,1,5
A_724,g_129,women,prizewinner,1,0,15
A_725,g_129,women,contender,0,0,16
A_726,g_129,women,contender,0,1,8
A_727,g_129,women,contender,0,0,13
A_728,g_129,women,contender,0,0,16
A_729,g_129,women,contender,0,0,13
A_730,g_130,women,prizewinner,1,0,25
A_731,g_130,women,contender,0,1,21
A_732,g_130,women,contender,0,0,23
A_733,g_130,women,contender,0,0,26
A_734,g_130,women,contender,0,0,23
A_735,g_130,women,contender,0,1,27
A_736,g_131,women,prizewinner,1,0,12
A_737,g_131,women,contender,0,0,14
A_738,g_131,women,contender,0,0,10
A_739,g_131,women,contender,0,0,8
A_740,g_131,women,contender,0,0,15
A_741,g_131,women,contender,0,0,12
A_742,g_132,women,prizewinner,1,0,12
A_743,g_132,women,contender,0,1,12
A_744,g_132,women,contender,0,1,11
A_745,g_132,women,contender,0,1,11
A_746,g_132,women,contender,0,1,10
A_747,g_132,women,contender,0,1,9
A_748,g_133,women,prizewinner,1,0,5
A_749,g_133,women,contender,0,0,5
A_750,g_133,women,contender,0,0,4
A_751,g_133,women,contender,0,0,5
A_752,g_133,women,contender,0,0,2
A_753,g_133,women,contender,0,0,10
A_754,g_134,women,prizewinner,1,1,7
A_755,g_134,women,contender,0,0,13
A_756,g_134,women,contender,0,0,7
A_757,g_134,women,contender,0,0,7
A_758,g_134,women,contender,0,1,6
A_759,g_134,women,contender,0,0,6
A_760,g_135,women,prizewinner,1,1,17
A_761,g_135,women,contender,0,0,16
A_762,g_135,women,contender,0,0,21
A_763,g_135,women,contender,0,1,15
A_764,g_135,women,contender,0,0,16
A_765,g_135,women,contender,0,1,17
A_766,g_136,women,prizewinner,1,0,11
A_767,g_136,women,contender,0,0,14
A_768,g_136,women,contender,0,1,5
A_769,g_136,women,contender,0,0,8
A_770,g_136,women,contender,0,0,8
A_771,g_136,women,contender,0,0,11
A_772,g_137,women,prizewinner,1,0,23
A_773,g_137,women,contender,0,0,28
A_774,g_137,women,contender,0,0,28
A_775,g_137,women,contender,0,0,27
A_776,g_137,women,contender,0,1,22
A_777,g_137,women,contender,0,0,20
A_778,g_138,women,prizewinner,1,0,13
A_779,g_138,women,contender,0,0,17
A_780,g_138,women,contender,0,0,19
A_781,g_138,women,contender,0,0,18
A_782,g_138,women,contender,0,0,18
A_783,g_138,women,contender,0,0,12
A_784,g_139,women,prizewinner,1,0,15
A_785,g_139,women,contender,0,1,9
A_786,g_139,women,contender,0,0,13
A_787,g_139,women,contender,0,0,13
A_788,g_139,women,contender,0,0,12
A_789,g_139,women,contender,0,0,19
A_790,g_140,women,prizewinner,1,0,12
A_791,g_140,women,contender,0,0,9
A_792,g_140,women,contender,0,0,14
A_793,g_140,women,contender,0,0,11
A_794,g_140,women,contender,0,0,11
A_795,g_140,women,contender,0,0,13
A_796,g_141,women,prizewinner,1,0,8
A_797,g_141,women,contender,0,0,8
A_798,g_141,women,contender,0,0,8
A_799,g_141,women,contender,0,0,9
A_800,g_141,women,contender,0,0,6
A_801,g_141,women,contender,0,0,6
A_802,g_142,women,prizewinner,1,0,9
A_803,g_142,women,contender,0,0,7
A_804,g_142,women,contender,0,0,10
A_805,g_142,women,contender,0,0,9
A_806,g_142,women,contender,0,0,8
A_807,g_142,women,contender,0,0,11
A_808,g_143,women,prizewinner,1,0,29
A_809,g_143,women,contender,0,1,28
A_810,g_143,women,contender,0,1,27
A_811,g_143,women,contender,0,1,20
A_812,g_143,women,contender,0,0,28
A_813,g_143,women,contender,0,1,26
A_814,g_144,women,prizewinner,1,0,7
A_815,g_144,women,contender,0,0,10
A_816,g_144,women,contender,0,0,8
A_817,g_144,women,contender,0,0,5
A_818,g_144,women,contender,0,0,12
A_819,g_144,women,contender,0,0,9
A_820,g_145,women,prizewinner,1,0,19
A_821,g_145,women,contender,0,0,21
A_822,g_145,women,contender,0,0,16
A_823,g_145,women,contender,0,0,16
A_824,g_145,women,contender,0,0,19
A_825,g_145,women,contender,0,0,20
A_826,g_146,women,prizewinner,1,0,10
A_827,g_146,women,contender,0,0,13
A_828,g_146,women,contender,0,0,14
A_829,g_146,women,contender,0,0,13
A_830,g_146,women,contender,0,0,14
A_831,g_146,women,contender,0,0,15
A_832,g_147,women,prizewinner,1,0,11
A_833,g_147,women,contender,0,0,12
A_834,g_147,women,contender,0,0,12
A_835,g_147,women,contender,0,0,14
A_836,g_147,women,contender,0,0,12
A_837,g_147,women,contender,0,0,11
A_838,g_148,women,prizewinner,1,1,5
A_839,g_148,women,contender,0,1,10
A_840,g_148,women,contender,0,1,10
A_841,g_148,women,contender,0,1,10
A_842,g_148,women,contender,0,1,11
A_843,g_148,women,contender,0,0,22
A_844,g_149,women,prizewinner,1,0,6
A_845,g_149,women,contender,0,0,8
A_846,g_149,women,contender,0,0,7
A_847,g_149,women,contender,0,0,10
A_848,g_149,women,contender,0,0,12
A_849,g_149,women,contender,0,0,3
A_850,g_150,women,prizewinner,1,1,25
A_851,g_150,women,contender,0,0,30
A_852,g_150,women,contender,0,1,15
A_853,g_150,women,contender,0,1,18
A_854,g_150,women,contender,0,1,13
A_855,g_150,women,contender,0,0,27
A_856,g_151,women,prizewinner,1,0,30
A_857,g_151,women,contender,0,1,26
A_858,g_152,women,prizewinner,1,0,23
A_859,g_152,women,contender,0,1,10
A_860,g_152,women,contender,0,0,20
A_861,g_153,women,prizewinner,1,0,12
A_862,g_153,women,contender,0,0,10
A_863,g_153,women,contender,0,0,11
A_864,g_153,women,contender,0,0,8
A_865,g_153,women,contender,0,0,10
A_866,g_153,women,contender,0,0,9
A_867,g_154,women,prizewinner,1,0,12
A_868,g_154,women,contender,0,0,15
A_869,g_154,women,contender,0,0,9
A_870,g_154,women,contender,0,0,14
A_871,g_154,women,contender,0,0,13
A_872,g_154,women,contender,0,0,8
A_873,g_155,women,prizewinner,1,0,5
A_874,g_155,women,contender,0,0,4
A_875,g_155,women,contender,0,0,11
A_876,g_155,women,contender,0,0,3
A_877,g_155,women,contender,0,0,8
A_878,g_155,women,contender,0,0,11
A_879,g_156,women,prizewinner,1,0,4
A_880,g_156,women,contender,0,0,4
A_881,g_156,women,contender,0,0,1
A_882,g_156,women,contender,0,0,8
A_883,g_156,women,contender,0,0,4
A_884,g_156,women,contender,0,0,3
A_885,g_157,women,prizewinner,1,0,29
A_886,g_157,women,contender,0,0,27
A_887,g_157,women,contender,0,1,22
A_888,g_157,women,contender,0,1,21
A_889,g_157,women,contender,0,1,23
A_890,g_157,women,contender,0,1,24
A_891,g_158,women,prizewinner,1,0,9
A_892,g_158,women,contender,0,1,7
A_893,g_158,women,contender,0,0,10
A_894,g_158,women,contender,0,0,9
A_895,g_158,women,contender,0,1,8
A_896,g_158,women,contender,0,1,6
A_897,g_159,women,prizewinner,1,0,9
A_898,g_159,women,contender,0,0,7
A_899,g_159,women,contender,0,1,4
A_900,g_159,women,contender,0,0,9
A_901,g_159,women,contender,0,0,8
A_902,g_159,women,contender,0,0,9
A_903,g_160,women,prizewinner,1,1,21
A_904,g_160,women,contender,0,0,21
A_905,g_160,women,contender,0,0,21
A_906,g_160,women,contender,0,1,19
A_907,g_160,women,contender,0,0,22
A_908,g_160,women,contender,0,0,23
A_909,g_161,women,prizewinner,1,0,11
A_910,g_161,women,contender,0,0,9
A_911,g_161,women,contender,0,0,9
A_912,g_161,women,contender,0,0,10
A_913,g_161,women,contender,0,0,12
A_914,g_161,women,contender,0,0,10
A_915,g_162,women,prizewinner,1,0,13
A_916,g_162,women,contender,0,1,9
A_917,g_162,women,contender,0,1,0
A_918,g_162,women,contender,0,1,12
A_919,g_162,women,contender,0,1,7
A_920,g_162,women,contender,0,1,11
A_921,g_163,women,prizewinner,1,0,8
A_922,g_163,women,contender,0,0,6
A_923,g_163,women,contender,0,0,5
A_924,g_163,women,contender,0,0,8
A_925,g_163,women,contender,0,0,7
A_926,g_163,women,contender,0,0,8
A_927,g_164,women,prizewinner,1,1,27
A_928,g_164,women,contender,0,1,32
A_929,g_164,women,contender,0,1,34
A_930,g_164,women,contender,0,1,27
A_931,g_164,women,contender,0,1,29
A_932,g_164,women,contender,0,1,33
A_933,g_165,women,prizewinner,1,1,14
A_934,g_165,women,contender,0,1,4
A_935,g_165,women,contender,0,1,0
A_936,g_166,women,prizewinner,1,0,19
A_937,g_166,women,contender,0,0,16
A_938,g_166,women,contender,0,0,16
A_939,g_166,women,contender,0,0,16
A_940,g_166,women,contender,0,0,17
A_941,g_166,women,contender,0,0,21
A_942,g_167,women,prizewinner,1,0,9
A_943,g_167,women,contender,0,0,8
A_944,g_167,women,contender,0,0,10
A_945,g_167,women,contender,0,0,9
A_946,g_167,women,contender,0,0,8
A_947,g_167,women,contender,0,0,9
A_948,g_168,women,prizewinner,1,0,19
A_949,g_168,women,contender,0,1,11
A_950,g_168,women,contender,0,1,15
A_951,g_168,women,contender,0,0,15
A_952,g_168,women,contender,0,1,23
A_953,g_168,women,contender,0,0,15
A_954,g_169,women,prizewinner,1,0,29
A_955,g_169,women,contender,0,1,25
A_956,g_169,women,contender,0,1,24
A_957,g_169,women,contender,0,1,26
A_958,g_169,women,contender,0,1,23
A_959,g_169,women,contender,0,0,32
A_960,g_170,women,prizewinner,1,0,8
A_961,g_170,women,contender,0,0,14
A_962,g_170,women,contender,0,0,11
A_963,g_170,women,contender,0,0,12
A_964,g_171,women,prizewinner,1,0,5
A_965,g_171,women,contender,0,0,11
A_966,g_171,women,contender,0,0,4
A_967,g_171,women,contender,0,0,6
A_968,g_171,women,contender,0,0,3
A_969,g_171,women,contender,0,0,6
A_970,g_172,women,prizewinner,1,0,15
A_971,g_172,women,contender,0,0,12
A_972,g_172,women,contender,0,0,14
A_973,g_172,women,contender,0,0,13
A_974,g_173,women,prizewinner,1,1,9
A_975,g_173,women,contender,0,0,16
A_976,g_173,women,contender,0,0,15
A_977,g_173,women,contender,0,1,9
A_978,g_173,women,contender,0,1,8
A_979,g_173,women,contender,0,0,11
A_980,g_174,women,prizewinner,1,0,6
A_981,g_174,women,contender,0,0,6
A_982,g_174,women,contender,0,0,3
A_983,g_174,women,contender,0,0,5
A_984,g_174,women,contender,0,0,4
A_985,g_174,women,contender,0,0,4
A_986,g_175,women,prizewinner,1,0,21
A_987,g_175,women,contender,0,0,17
A_988,g_175,women,contender,0,0,18
A_989,g_175,women,contender,0,0,24
A_990,g_175,women,contender,0,0,23
A_991,g_175,women,contender,0,0,18
A_992,g_176,women,prizewinner,1,1,22
A_993,g_176,women,contender,0,1,20
A_994,g_176,women,contender,0,1,21
A_995,g_176,women,contender,0,1,10
A_996,g_176,women,contender,0,0,30
A_997,g_176,women,contender,0,1,12
A_998,g_177,women,prizewinner,1,0,10
A_999,g_177,women,contender,0,1,9
A_1000,g_177,women,contender,0,1,1
A_1001,g_177,women,contender,0,1,0
A_1002,g_177,women,contender,0,0,12
A_1003,g_177,women,contender,0,1,6
A_1004,g_178,women,prizewinner,1,0,23
A_1005,g_178,women,contender,0,0,22
A_1006,g_178,women,contender,0,1,21
A_1007,g_178,women,contender,0,1,21
A_1008,g_178,women,contender,0,0,22
A_1009,g_178,women,contender,0,1,24
A_1010,g_179,women,prizewinner,1,0,9
A_1011,g_179,women,contender,0,0,5
A_1012,g_179,women,contender,0,0,9
A_1013,g_179,women,contender,0,0,8
A_1014,g_179,women,contender,0,0,7
A_1015,g_179,women,contender,0,0,10
A_1016,g_180,women,prizewinner,1,1,5
A_1017,g_180,women,contender,0,1,8
A_1018,g_180,women,contender,0,1,0
A_1019,g_180,women,contender,0,1,0
A_1020,g_180,women,contender,0,1,5
A_1021,g_180,women,contender,0,1,2
A_1022,g_181,women,prizewinner,1,0,8
A_1023,g_181,women,contender,0,0,12
A_1024,g_181,women,contender,0,0,9
A_1025,g_181,women,contender,0,0,10
A_1026,g_181,women,contender,0,0,6
A_1027,g_181,women,contender,0,0,7
A_1028,g_182,women,prizewinner,1,0,4
A_1029,g_182,women,contender,0,0,3
A_1030,g_182,women,contender,0,1,4
A_1031,g_182,women,contender,0,1,4
A_1032,g_182,women,contender,0,0,3
A_1033,g_182,women,contender,0,0,2
A_1034,g_183,women,prizewinner,1,0,7
A_1035,g_183,women,contender,0,0,7
A_1036,g_183,women,contender,0,0,8
A_1037,g_183,women,contender,0,0,5
A_1038,g_183,women,contender,0,0,7
A_1039,g_183,women,contender,0,0,5
A_1040,g_184,women,prizewinner,1,1,18
A_1041,g_184,women,contender,0,0,21
A_1042,g_184,women,contender,0,0,24
A_1043,g_184,women,contender,0,0,19
A_1044,g_184,women,contender,0,1,14
A_1045,g_184,women,contender,0,1,22
A_1046,g_185,women,prizewinner,1,1,10
A_1047,g_185,women,contender,0,1,0
A_1048,g_185,women,contender,0,1,1
A_1049,g_185,women,contender,0,0,13
A_1050,g_185,women,contender,0,1,10
A_1051,g_185,women,contender,0,1,11
A_1052,g_186,women,prizewinner,1,0,7
A_1053,g_186,women,contender,0,0,4
A_1054,g_186,women,contender,0,0,5
A_1055,g_186,women,contender,0,0,5
A_1056,g_186,women,contender,0,0,9
A_1057,g_186,women,contender,0,0,5
A_1058,g_187,women,prizewinner,1,1,15
A_1059,g_187,women,contender,0,0,16
A_1060,g_187,women,contender,0,0,18
A_1061,g_187,women,contender,0,0,25
A_1062,g_187,women,contender,0,1,14
A_1063,g_187,women,contender,0,1,6
A_1064,g_188,women,prizewinner,1,0,9
A_1065,g_188,women,contender,0,0,6
A_1066,g_188,women,contender,0,0,8
A_1067,g_188,women,contender,0,0,8
A_1068,g_188,women,contender,0,0,6
A_1069,g_188,women,contender,0,0,7
A_1070,g_189,women,prizewinner,1,1,6
A_1071,g_189,women,contender,0,0,14
A_1072,g_189,women,contender,0,0,12
A_1073,g_189,women,contender,0,1,11
A_1074,g_189,women,contender,0,0,13
A_1075,g_189,women,contender,0,1,15
A_1076,g_190,women,prizewinner,1,0,20
A_1077,g_190,women,contender,0,1,5
A_1078,g_191,women,prizewinner,1,0,6
A_1079,g_191,women,contender,0,0,3
A_1080,g_191,women,contender,0,0,8
A_1081,g_191,women,contender,0,0,3
A_1082,g_191,women,contender,0,0,8
A_1083,g_191,women,contender,0,0,8
A_1084,g_192,women,prizewinner,1,0,15
A_1085,g_192,women,contender,0,0,15
A_1086,g_192,women,contender,0,0,13
A_1087,g_192,women,contender,0,0,12
A_1088,g_192,women,contender,0,0,14
A_1089,g_192,women,contender,0,0,13
A_1090,g_193,women,prizewinner,1,1,0
A_1091,g_193,women,contender,0,1,0
A_1092,g_193,women,contender,0,1,2
A_1093,g_193,women,contender,0,1,4
A_1094,g_193,women,contender,0,1,0
A_1095,g_193,women,contender,0,1,4
A_1096,g_194,women,prizewinner,1,0,6
A_1097,g_194,women,contender,0,0,8
A_1098,g_194,women,contender,0,0,9
A_1099,g_194,women,contender,0,1,2
A_1100,g_194,women,contender,0,0,7
A_1101,g_194,women,contender,0,0,3
A_1102,g_195,women,prizewinner,1,0,7
A_1103,g_195,women,contender,0,0,5
A_1104,g_195,women,contender,0,0,8
A_1105,g_195,women,contender,0,0,6
A_1106,g_195,women,contender,0,0,10
A_1107,g_195,women,contender,0,0,8
A_1108,g_196,women,prizewinner,1,0,18
A_1109,g_196,women,contender,0,0,20
A_1110,g_196,women,contender,0,1,13
A_1111,g_196,women,contender,0,1,12
A_1112,g_196,women,contender,0,1,6
A_1113,g_196,women,contender,0,1,16
A_1114,g_197,women,prizewinner,1,0,10
A_1115,g_197,women,contender,0,0,11
A_1116,g_197,women,contender,0,0,11
A_1117,g_197,women,contender,0,0,7
A_1118,g_197,women,contender,0,0,11
A_1119,g_197,women,contender,0,0,12
A_1120,g_198,women,prizewinner,1,1,10
A_1121,g_198,women,contender,0,0,19
A_1122,g_198,women,contender,0,0,13
A_1123,g_198,women,contender,0,1,19
A_1124,g_198,women,contender,0,0,14
A_1125,g_198,women,contender,0,1,7
A_1126,g_199,women,prizewinner,1,1,17
A_1127,g_199,women,contender,0,0,19
A_1128,g_199,women,contender,0,0,18
A_1129,g_199,women,contender,0,1,11
A_1130,g_199,women,contender,0,0,15
A_1131,g_199,women,contender,0,0,16
A_1132,g_200,women,prizewinner,1,0,6
A_1133,g_200,women,contender,0,0,6
A_1134,g_200,women,contender,0,0,8
A_1135,g_200,women,contender,0,0,5
A_1136,g_200,women,contender,0,0,5
A_1137,g_200,women,contender,0,0,7
A_1138,g_201,women,prizewinner,1,1,5
A_1139,g_201,women,contender,0,1,5
A_1140,g_201,women,contender,0,1,7
A_1141,g_201,women,contender,0,1,3
A_1142,g_201,women,contender,0,0,4
A_1143,g_201,women,contender,0,0,7
A_1144,g_202,women,prizewinner,1,1,15
A_1145,g_202,women,contender,0,0,15
A_1146,g_203,women,prizewinner,1,1,17
A_1147,g_203,women,contender,0,1,21
A_1148,g_203,women,contender,0,1,30
A_1149,g_203,women,contender,0,1,31
A_1150,g_203,women,contender,0,1,32
A_1151,g_203,women,contender,0,1,20
A_1152,g_204,women,prizewinner,1,0,13
A_1153,g_204,women,contender,0,0,13
A_1154,g_204,women,contender,0,0,16
A_1155,g_204,women,contender,0,1,14
A_1156,g_204,women,contender,0,1,9
A_1157,g_204,women,contender,0,1,9
A_1158,g_205,women,prizewinner,1,0,38
A_1159,g_205,women,contender,0,0,39
A_1160,g_205,women,contender,0,1,17
A_1161,g_205,women,contender,0,1,28
A_1162,g_205,women,contender,0,1,30
A_1163,g_206,women,prizewinner,1,0,24
A_1164,g_206,women,contender,0,0,23
A_1165,g_206,women,contender,0,0,23
A_1166,g_206,women,contender,0,0,22
A_1167,g_206,women,contender,0,0,22
A_1168,g_206,women,contender,0,0,22
A_1169,g_207,women,prizewinner,1,0,22
A_1170,g_207,women,contender,0,0,19
A_1171,g_207,women,contender,0,0,27
A_1172,g_207,women,contender,0,0,22
A_1173,g_207,women,contender,0,0,20
A_1174,g_207,women,contender,0,0,18
A_1175,g_208,women,prizewinner,1,0,12
A_1176,g_208,women,contender,0,1,8
A_1177,g_208,women,contender,0,0,17
A_1178,g_208,women,contender,0,1,6
A_1179,g_208,women,contender,0,0,10
A_1180,g_208,women,contender,0,1,18
A_1181,g_209,women,prizewinner,1,0,23
A_1182,g_209,women,contender,0,0,23
A_1183,g_209,women,contender,0,0,24
A_1184,g_209,women,contender,0,0,22
A_1185,g_209,women,contender,0,0,21
A_1186,g_209,women,contender,0,0,20
A_1187,g_210,women,prizewinner,1,1,24
A_1188,g_210,women,contender,0,1,28
A_1189,g_211,women,prizewinner,1,0,15
A_1190,g_211,women,contender,0,0,14
A_1191,g_211,women,contender,0,0,13
A_1192,g_211,women,contender,0,0,15
A_1193,g_211,women,contender,0,0,12
A_1194,g_211,women,contender,0,0,22
A_1195,g_212,women,prizewinner,1,0,14
A_1196,g_212,women,contender,0,1,14
A_1197,g_212,women,contender,0,1,9
A_1198,g_212,women,contender,0,1,18
A_1199,g_212,women,contender,0,1,15
A_1200,g_212,women,contender,0,0,14
A_1201,g_213,women,prizewinner,1,0,8
A_1202,g_213,women,contender,0,0,11
A_1203,g_213,women,contender,0,0,10
A_1204,g_213,women,contender,0,0,8
A_1205,g_213,women,contender,0,0,12
A_1206,g_213,women,contender,0,0,5
A_1207,g_214,women,prizewinner,1,0,7
A_1208,g_214,women,contender,0,0,3
A_1209,g_214,women,contender,0,0,8
A_1210,g_214,women,contender,0,0,4
A_1211,g_214,women,contender,0,0,11
A_1212,g_214,women,contender,0,0,11
A_1213,g_215,women,prizewinner,1,0,6
A_1214,g_215,women,contender,0,0,5
A_1215,g_215,women,contender,0,0,3
A_1216,g_215,women,contender,0,0,4
A_1217,g_215,women,contender,0,0,4
A_1218,g_215,women,contender,0,1,5
A_1219,g_216,women,prizewinner,1,0,18
A_1220,g_216,women,contender,0,0,16
A_1221,g_216,women,contender,0,0,17
A_1222,g_216,women,contender,0,0,19
A_1223,g_216,women,contender,0,0,16
A_1224,g_216,women,contender,0,0,15
A_1225,g_217,women,prizewinner,1,0,9
A_1226,g_217,women,contender,0,0,8
A_1227,g_217,women,contender,0,0,11
A_1228,g_217,women,contender,0,0,9
A_1229,g_217,women,contender,0,0,7
A_1230,g_217,women,contender,0,0,12
A_1231,g_218,women,prizewinner,1,1,10
A_1232,g_218,women,contender,0,1,12
A_1233,g_218,women,contender,0,1,13
A_1234,g_218,women,contender,0,1,6
A_1235,g_218,women,contender,0,1,14
A_1236,g_218,women,contender,0,1,9
A_1237,g_219,women,prizewinner,1,0,10
A_1238,g_219,women,contender,0,0,9
A_1239,g_219,women,contender,0,0,11
A_1240,g_219,women,contender,0,0,9
A_1241,g_219,women,contender,0,0,8
A_1242,g_219,women,contender,0,0,8
A_1243,g_220,women,prizewinner,1,0,29
A_1244,g_220,women,contender,0,1,25
A_1245,g_220,women,contender,0,1,24
A_1246,g_220,women,contender,0,1,25
A_1247,g_221,women,prizewinner,1,0,7
A_1248,g_221,women,contender,0,0,9
A_1249,g_221,women,contender,0,0,5
A_1250,g_221,women,contender,0,0,6
A_1251,g_221,women,contender,0,0,8
A_1252,g_221,women,contender,0,0,4
A_1253,g_222,women,prizewinner,1,1,16
A_1254,g_222,women,contender,0,1,16
A_1255,g_222,women,contender,0,1,17
A_1256,g_222,women,contender,0,1,15
A_1257,g_223,women,prizewinner,1,0,8
A_1258,g_223,women,contender,0,0,10
A_1259,g_223,women,contender,0,0,5
A_1260,g_223,women,contender,0,0,5
A_1261,g_223,women,contender,0,0,6
A_1262,g_223,women,contender,0,0,5
A_1263,g_224,women,prizewinner,1,1,0
A_1264,g_224,women,contender,0,1,0
A_1265,g_224,women,contender,0,1,7
A_1266,g_224,women,contender,0,1,8
A_1267,g_224,women,contender,0,1,6
A_1268,g_225,women,prizewinner,1,1,8
A_1269,g_225,women,contender,0,1,15
A_1270,g_226,women,prizewinner,1,1,1
A_1271,g_226,women,contender,0,0,5
A_1272,g_227,women,prizewinner,1,0,23
A_1273,g_227,women,contender,0,0,22
A_1274,g_227,women,contender,0,0,21
A_1275,g_227,women,contender,0,0,24
A_1276,g_227,women,contender,0,0,27
A_1277,g_227,women,contender,0,0,27
A_1278,g_228,women,prizewinner,1,1,29
A_1279,g_228,women,contender,0,1,25
A_1280,g_228,women,contender,0,1,31
A_1281,g_228,women,contender,0,1,32
A_1282,g_228,women,contender,0,1,37
A_1283,g_228,women,contender,0,1,32
A_1284,g_229,women,prizewinner,1,0,10
A_1285,g_229,women,contender,0,0,10
A_1286,g_229,women,contender,0,0,7
A_1287,g_229,women,contender,0,0,7
A_1288,g_229,women,contender,0,0,13
A_1289,g_229,women,contender,0,0,9
A_1290,g_230,women,prizewinner,1,1,6
A_1291,g_230,women,contender,0,0,12
A_1292,g_230,women,contender,0,1,9
A_1293,g_230,women,contender,0,1,1
A_1294,g_230,women,contender,0,0,12
A_1295,g_230,women,contender,0,0,11
A_1296,g_231,women,prizewinner,1,0,17
A_1297,g_231,women,contender,0,0,16
